nose_x,nose_y,eye_l_x,eye_l_y,eye_r_x,eye_r_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,label
0.461530298,0.423440248,0.489394009,0.364760429,0.509049058,0.363939494,0.688114166,0.706389368,0.284740627,0.704392791,Good Posture
0.461572349,0.42328161,0.489444405,0.364691854,0.509080172,0.363897979,0.688120723,0.705178201,0.2848593,0.703265429,Good Posture
0.461818784,0.42327407,0.48962751,0.364698797,0.509156346,0.363906682,0.69086194,0.705756366,0.284871459,0.703026116,Good Posture
0.462267727,0.423090339,0.490517944,0.364699185,0.50999862,0.3639189,0.690124273,0.707939208,0.283727378,0.702628314,Good Posture
0.46231252,0.424485773,0.490556777,0.365806252,0.510025799,0.364849091,0.688604236,0.704303145,0.285554081,0.699440897,Good Posture
0.46621123,0.423222423,0.494998217,0.364848822,0.513521552,0.364207417,0.688568115,0.704269826,0.284159124,0.699073732,Good Posture
0.466718733,0.422533542,0.4951621,0.364100516,0.513583422,0.3633129,0.687918127,0.703282595,0.284478128,0.699186385,Good Posture
0.468507767,0.425098628,0.496583641,0.366189629,0.514550984,0.365085036,0.688058257,0.704623461,0.284473181,0.698860526,Good Posture
0.469043165,0.423178762,0.496909469,0.364426613,0.51480782,0.363381326,0.689375877,0.706071734,0.284436584,0.704244494,Good Posture
0.468632877,0.423113614,0.496486008,0.364422649,0.514590859,0.363351285,0.68975693,0.706026137,0.285157055,0.705331802,Good Posture
0.4685072,0.42310515,0.496325642,0.364490181,0.514490128,0.363459706,0.687571943,0.70557946,0.285043269,0.705302358,Good Posture
0.469913632,0.424998611,0.497231632,0.366630077,0.514986873,0.365238637,0.686106503,0.699691236,0.286559463,0.700929582,Good Posture
0.47111541,0.421184748,0.498660892,0.363122493,0.516198575,0.362469077,0.686632156,0.699990988,0.284068912,0.701625526,Good Posture
0.471737683,0.421252519,0.49895373,0.363056272,0.516387939,0.362291068,0.688597083,0.702844858,0.285474747,0.701656163,Good Posture
0.471069813,0.42112413,0.498624325,0.36302036,0.516352296,0.362285912,0.688205242,0.702034891,0.285487711,0.700356364,Good Posture
0.47099036,0.420782477,0.498601764,0.362958938,0.516334891,0.362257749,0.686891675,0.70185256,0.284831196,0.697621047,Good Posture
0.470605463,0.418350905,0.498428166,0.360446125,0.516143978,0.359774709,0.685895503,0.701843679,0.284693748,0.697378278,Good Posture
0.47058624,0.418390453,0.498463869,0.360451639,0.516183794,0.359766543,0.685363173,0.700849473,0.285117179,0.697177768,Good Posture
0.470472991,0.418412536,0.498378128,0.360490501,0.516157568,0.359822601,0.685344815,0.701179326,0.284316003,0.697239161,Good Posture
0.467791975,0.419215202,0.495522678,0.361093342,0.513699532,0.360213459,0.68463403,0.699107528,0.286442161,0.696609199,Good Posture
0.466477871,0.41807577,0.494263172,0.360183507,0.512828469,0.359349787,0.685412169,0.699367464,0.285329431,0.702646077,Good Posture
0.461494595,0.419364035,0.488489479,0.36141178,0.507470846,0.360560507,0.68533361,0.699530005,0.285658419,0.702499747,Good Posture
0.461568594,0.416364521,0.488604724,0.358968645,0.507568717,0.358241588,0.685339868,0.700504184,0.282810509,0.70845902,Good Posture
0.458017826,0.418095499,0.485002846,0.360051602,0.504210114,0.358929217,0.685692966,0.697407186,0.285064518,0.708508551,Good Posture
0.458141267,0.417018592,0.485361487,0.359247178,0.504754364,0.358156234,0.685713947,0.698587358,0.28420344,0.708438039,Good Posture
0.457132667,0.417546898,0.484230369,0.3594414,0.503724813,0.35824725,0.685705364,0.697847188,0.28510195,0.706928313,Good Posture
0.457151115,0.417466164,0.484371245,0.359252036,0.503817797,0.358125627,0.685226202,0.700771451,0.283850878,0.706858575,Good Posture
0.456923246,0.417493522,0.484371006,0.359289795,0.503800988,0.358186901,0.684445322,0.699371338,0.283854157,0.706710756,Good Posture
0.456899464,0.417500019,0.484444469,0.359199822,0.503874242,0.358066827,0.688043714,0.699728251,0.283579499,0.706833661,Good Posture
0.456812859,0.417752951,0.484274626,0.359315187,0.503752351,0.358181477,0.687143266,0.700034201,0.282694787,0.706220984,Good Posture
0.454357684,0.42138654,0.481364012,0.362431318,0.500847936,0.360737056,0.686879516,0.699536443,0.285456359,0.705803692,Good Posture
0.455193043,0.421699733,0.482417762,0.36316219,0.501915336,0.361676216,0.686829925,0.700873315,0.283714622,0.70576483,Good Posture
0.455017954,0.421673834,0.482094675,0.363079965,0.501679182,0.361551106,0.686792374,0.699192464,0.283697218,0.706052661,Good Posture
0.457436383,0.421595633,0.484792531,0.3628847,0.503918052,0.361363232,0.687301517,0.69918859,0.283854514,0.705951989,Good Posture
0.460556269,0.421609581,0.488307387,0.362906128,0.506964505,0.361454219,0.687027395,0.700020611,0.283598542,0.705914319,Good Posture
0.463226557,0.422261864,0.48978281,0.36347875,0.507981837,0.361816406,0.686078012,0.69665283,0.283680409,0.70543921,Good Posture
0.464858681,0.420316815,0.491283804,0.361920953,0.509064138,0.360571384,0.686306715,0.697557986,0.283640623,0.705162644,Good Posture
0.470072269,0.42031613,0.495171964,0.361899257,0.511805177,0.360522091,0.68569082,0.696629882,0.283783346,0.704981863,Good Posture
0.477817357,0.42030713,0.502412438,0.361876875,0.517491221,0.360521019,0.685542643,0.696875572,0.284239203,0.703291714,Good Posture
0.483319759,0.420580506,0.506261587,0.36236009,0.520432353,0.360930502,0.685367942,0.694930077,0.284256518,0.702221632,Good Posture
0.486784846,0.420370787,0.509572685,0.362325877,0.523436248,0.360942483,0.685348749,0.695133448,0.283787429,0.70150435,Good Posture
0.488695443,0.420647174,0.512041628,0.362771988,0.525798202,0.361529797,0.685335815,0.695227921,0.283789307,0.701703668,Good Posture
0.488795131,0.420647591,0.51220566,0.362631828,0.526202977,0.361369789,0.685984015,0.695269346,0.2861287,0.699076891,Good Posture
0.4916026,0.420841664,0.515142918,0.362821013,0.528822064,0.361659199,0.686486602,0.695397019,0.286118418,0.699069083,Good Posture
0.491537273,0.421369255,0.51508522,0.363416225,0.528948486,0.362216622,0.686437011,0.696496248,0.286203355,0.698909938,Good Posture
0.493757546,0.421354115,0.516712427,0.36342141,0.530393362,0.362239212,0.686699748,0.696811855,0.286581904,0.698866844,Good Posture
0.49628225,0.42129603,0.518546462,0.363414437,0.531720221,0.362268388,0.687210202,0.697037697,0.286215246,0.699195564,Good Posture
0.495978355,0.421288699,0.518486977,0.363230586,0.531837106,0.362147242,0.68726784,0.697083294,0.286589921,0.697052836,Good Posture
0.4974491,0.421294808,0.519592166,0.363232285,0.532800019,0.362189293,0.686122,0.697540581,0.285464644,0.698583245,Good Posture
0.497385979,0.42220822,0.519576132,0.363743395,0.532833576,0.362529308,0.687070251,0.697107315,0.286260188,0.698919713,Good Posture
0.499014378,0.422517985,0.521070957,0.365160823,0.534081519,0.364694804,0.685434461,0.697128892,0.285476893,0.699011624,Good Posture
0.499093682,0.421845764,0.521138012,0.364375174,0.534172893,0.363927841,0.683003306,0.696609139,0.285451472,0.699054658,Good Posture
0.497826189,0.422387719,0.520324945,0.364541054,0.533503294,0.364047229,0.683987141,0.696621954,0.286543518,0.697316289,Good Posture
0.498243243,0.422300637,0.520748317,0.364545614,0.533928454,0.364050448,0.684466481,0.697663069,0.28603676,0.701075554,Good Posture
0.496150106,0.425920516,0.519699872,0.367784142,0.533412933,0.366918713,0.68452841,0.6976583,0.286037236,0.700669289,Good Posture
0.496931791,0.426505476,0.520179391,0.368568063,0.533690155,0.367888868,0.684886515,0.698256433,0.286333978,0.700581789,Good Posture
0.495100826,0.426976621,0.519143283,0.36890009,0.533283353,0.368279964,0.684920907,0.698373675,0.287640125,0.701856732,Good Posture
0.495082766,0.42701441,0.519128561,0.36894834,0.533277571,0.368340909,0.685422599,0.699012458,0.286730379,0.704515219,Good Posture
0.494662523,0.427298695,0.519043803,0.369384497,0.533235192,0.368778348,0.684604704,0.698976934,0.287599921,0.703408837,Good Posture
0.494678974,0.426927269,0.519077301,0.368674159,0.533292353,0.368037581,0.686080813,0.69993037,0.286720574,0.703399837,Good Posture
0.494677067,0.426949233,0.519069672,0.368677408,0.533289492,0.368044168,0.686150908,0.699935853,0.286715984,0.703044713,Good Posture
0.49597615,0.427836269,0.519671082,0.369362801,0.533703208,0.368831843,0.686396003,0.699956238,0.286766469,0.702758133,Good Posture
0.496147394,0.42795372,0.519733548,0.369374365,0.533731878,0.368833929,0.685562253,0.699898481,0.286866605,0.701808512,Good Posture
0.496176392,0.428085893,0.51971966,0.369840443,0.533681989,0.36926499,0.685895324,0.701458335,0.286762416,0.700909853,Good Posture
0.496202081,0.428155035,0.519667089,0.369940698,0.533563435,0.369300336,0.685764432,0.70110184,0.286888212,0.700858295,Good Posture
0.495948076,0.428079218,0.519391835,0.369766802,0.533317745,0.368996561,0.686678767,0.702188075,0.286820799,0.700834095,Good Posture
0.494782269,0.428011209,0.518726766,0.36974299,0.532892585,0.368982762,0.687081397,0.702794731,0.286786228,0.700297892,Good Posture
0.494115412,0.427655429,0.518390298,0.369394332,0.532663465,0.36870423,0.688218057,0.705038607,0.286197156,0.704833269,Good Posture
0.494143575,0.427652925,0.518386483,0.369491488,0.532680631,0.36878103,0.688292742,0.70522815,0.286352634,0.704782844,Good Posture
0.494121939,0.427841693,0.518381715,0.369853854,0.532679975,0.369192332,0.688119769,0.705150664,0.287292063,0.703461289,Good Posture
0.488390535,0.426552564,0.514956117,0.368649691,0.530477047,0.368026853,0.690132856,0.706161261,0.287326574,0.70553124,Good Posture
0.48442325,0.427441269,0.511350811,0.369627327,0.528134227,0.368984491,0.68959415,0.705434084,0.287355125,0.705171287,Good Posture
0.48041147,0.427584767,0.508271575,0.369566232,0.525796473,0.368828118,0.691407382,0.705471635,0.287651002,0.705139339,Good Posture
0.479638249,0.428767651,0.50770551,0.370909333,0.525604129,0.370279998,0.691736758,0.706249654,0.288141012,0.705082119,Good Posture
0.477779478,0.428983271,0.506451488,0.371539295,0.52479285,0.371035069,0.691553116,0.705857933,0.287842602,0.704366565,Good Posture
0.475163132,0.428898036,0.504168987,0.371113926,0.52275759,0.37043038,0.692569017,0.705068707,0.287827522,0.704446793,Good Posture
0.476637423,0.427316189,0.505966902,0.369479001,0.524214864,0.369016677,0.692021251,0.705073535,0.286868274,0.704130292,Good Posture
0.476268947,0.42870748,0.505186796,0.370135635,0.523340225,0.369352877,0.69165343,0.70404464,0.28815484,0.705308557,Good Posture
0.476392895,0.433080345,0.505225301,0.374150246,0.523349285,0.373142421,0.69348675,0.704379678,0.288479745,0.704787612,Good Posture
0.476455271,0.433067948,0.505259275,0.374305874,0.523367643,0.373459011,0.690511942,0.704042017,0.288082629,0.703678012,Good Posture
0.476504952,0.431463808,0.505130291,0.371777117,0.523183107,0.37073338,0.690745234,0.703701556,0.288138509,0.704999745,Good Posture
0.476528227,0.431289673,0.504928231,0.371645123,0.522943676,0.370602757,0.690989971,0.703778803,0.288151741,0.704193234,Good Posture
0.476579487,0.43178162,0.505130947,0.372099489,0.523108244,0.371219426,0.690994799,0.70530045,0.287291884,0.704173267,Good Posture
0.475201905,0.432538211,0.503302038,0.373106033,0.521657109,0.372234643,0.69091326,0.700903833,0.288254797,0.703334749,Good Posture
0.475233614,0.432929337,0.503322363,0.373310924,0.521656394,0.37241441,0.691282392,0.701248109,0.288484722,0.703046262,Good Posture
0.475262105,0.43205139,0.503345132,0.372255385,0.521651685,0.371311098,0.691284537,0.701275408,0.288934171,0.702369511,Good Posture
0.475636095,0.431056201,0.504035413,0.371222883,0.522301614,0.370410711,0.692714989,0.703220487,0.288369328,0.703308225,Good Posture
0.476204544,0.431021005,0.50439167,0.37107724,0.522493958,0.370189816,0.692517698,0.703236401,0.288518161,0.703233302,Good Posture
0.476880729,0.430440128,0.505334079,0.370755255,0.52326858,0.370011508,0.692508578,0.70434165,0.28442961,0.703233361,Good Posture
0.476910114,0.432310849,0.505143821,0.372484565,0.522963464,0.37114045,0.691394746,0.702211142,0.28865543,0.703215778,Good Posture
0.47787714,0.431773186,0.506525636,0.372162014,0.524133325,0.370983273,0.693814397,0.704246879,0.288596302,0.702953339,Good Posture
0.47790733,0.431669891,0.506462455,0.372147739,0.524134219,0.370975494,0.693915009,0.704324603,0.288738817,0.702836454,Good Posture
0.478194714,0.429421961,0.507001758,0.370287031,0.524615169,0.369490772,0.694209993,0.705830157,0.287670612,0.703270614,Good Posture
0.47821331,0.429861188,0.506811321,0.370696902,0.52441138,0.369662374,0.694255054,0.7058357,0.289070904,0.703180611,Good Posture
0.478550494,0.429840744,0.506913543,0.370707005,0.524566531,0.369670004,0.6941275,0.705654263,0.289883256,0.703202188,Good Posture
0.478531212,0.4264189,0.506919265,0.367671639,0.524571478,0.367084503,0.693399012,0.706847906,0.282446325,0.706701875,Good Posture
0.478547573,0.429546356,0.506825447,0.369761437,0.524375916,0.368492961,0.692811251,0.706236959,0.282550156,0.706679285,Good Posture
0.478596061,0.427774996,0.507027566,0.368695378,0.524555564,0.367736459,0.692427874,0.70644629,0.2824561,0.707798958,Good Posture
0.478464127,0.430527955,0.506192625,0.370738238,0.523676097,0.369111538,0.692996681,0.70629102,0.287040025,0.706421494,Good Posture
0.478731632,0.430513889,0.506721973,0.370759934,0.524223089,0.369286597,0.693056405,0.70815748,0.286875546,0.707896769,Good Posture
0.475432247,0.43025431,0.50418514,0.370719045,0.522259831,0.369288921,0.690599561,0.707730174,0.287225962,0.708148181,Good Posture
0.474935949,0.430609286,0.502823472,0.370965302,0.520904899,0.369502246,0.690674543,0.706669569,0.288920581,0.707893908,Good Posture
0.474871933,0.431158036,0.502843022,0.371691048,0.520939648,0.370349586,0.69150871,0.706906736,0.289071918,0.707490325,Good Posture
0.474492252,0.430641979,0.502249539,0.371103227,0.520622611,0.369952977,0.692166209,0.706894815,0.289232254,0.707401872,Good Posture
0.474316835,0.430656016,0.502079487,0.371137023,0.520560443,0.369962037,0.692476928,0.7079252,0.290081918,0.707798719,Good Posture
0.473406553,0.430723518,0.501087129,0.371347874,0.519723117,0.370214015,0.691107929,0.707386971,0.289049119,0.706905305,Good Posture
0.474196613,0.429127216,0.502019763,0.370017409,0.520226836,0.368965805,0.690113127,0.708685994,0.28571254,0.708047092,Good Posture
0.472192109,0.429098636,0.500293493,0.369833261,0.518881738,0.36867398,0.690534413,0.703363121,0.289591491,0.705248713,Good Posture
0.474865586,0.429089427,0.502531648,0.369816214,0.520800292,0.368686229,0.690176785,0.703408837,0.28485164,0.705644727,Good Posture
0.476807982,0.42960155,0.503234744,0.369989336,0.521021962,0.368702054,0.690150619,0.700948954,0.288246393,0.704836011,Good Posture
0.477735817,0.429356307,0.504069984,0.369942397,0.521685243,0.368702054,0.690171182,0.701435447,0.288401961,0.703105688,Good Posture
0.478331029,0.429318041,0.504171312,0.370038211,0.521712661,0.368889511,0.690017998,0.703232229,0.288428903,0.703026533,Good Posture
0.478996843,0.429251105,0.504884243,0.369919479,0.522084594,0.36870566,0.68977654,0.701576054,0.288601547,0.702578723,Good Posture
0.48100543,0.429440528,0.506640792,0.370125651,0.523216605,0.36893183,0.690701365,0.703139007,0.28877297,0.702576399,Good Posture
0.481916726,0.428866833,0.507546961,0.369032651,0.523908854,0.367709368,0.69123733,0.703486085,0.288629919,0.703812957,Good Posture
0.484223545,0.428211957,0.509634197,0.368818313,0.525721431,0.367496133,0.69123435,0.703511119,0.289849788,0.702240705,Good Posture
0.486362308,0.428205431,0.511578619,0.368856132,0.527502418,0.367568433,0.691155672,0.703780413,0.288704425,0.702260256,Good Posture
0.486287594,0.428987384,0.511561751,0.369303435,0.527467847,0.367814153,0.69123739,0.703589201,0.290590078,0.702117026,Good Posture
0.48747921,0.428585708,0.512182951,0.368448585,0.528238177,0.367063552,0.691771269,0.703502297,0.289284408,0.702205062,Good Posture
0.487598002,0.428330481,0.51237309,0.368430972,0.528364301,0.367079884,0.691934347,0.708122253,0.288902253,0.703242898,Good Posture
0.4860259,0.428320616,0.511571705,0.368383974,0.527946591,0.367053419,0.690401971,0.707931817,0.28890118,0.703202486,Good Posture
0.486422777,0.428893983,0.511840701,0.368757606,0.528101623,0.367230058,0.691411257,0.707391798,0.288975209,0.703603625,Good Posture
0.488199472,0.431201816,0.51292479,0.37165159,0.529078126,0.370266497,0.69058603,0.706859827,0.289026171,0.702802956,Good Posture
0.488207996,0.429078847,0.513110578,0.369942665,0.529214144,0.368789107,0.691104233,0.70738399,0.288427621,0.703407168,Good Posture
0.488882452,0.429410249,0.513920903,0.370303243,0.529744267,0.369200528,0.691105962,0.707378745,0.288894445,0.701903284,Good Posture
0.489089161,0.428347081,0.513949931,0.369606018,0.529776037,0.368659675,0.692685783,0.708699584,0.288949162,0.702126741,Good Posture
0.487954319,0.427940845,0.51273942,0.369511813,0.528983772,0.368609488,0.691517472,0.707550228,0.289171159,0.701510966,Good Posture
0.488669097,0.429328859,0.513609469,0.370927811,0.529532015,0.369951606,0.691644967,0.70944798,0.289269,0.701702237,Good Posture
0.489780486,0.42864874,0.514536262,0.370673835,0.530339718,0.369806796,0.691911399,0.709457934,0.289276302,0.701652586,Good Posture
0.490912378,0.428514481,0.515571952,0.370539874,0.531009495,0.369745046,0.691978574,0.708958685,0.288977653,0.701816559,Good Posture
0.491003424,0.428505212,0.51558888,0.370423466,0.531013191,0.369485378,0.693023562,0.708416224,0.291905075,0.701482952,Good Posture
0.494085491,0.428316653,0.517930865,0.370258927,0.533010721,0.369430184,0.692262769,0.707534373,0.289189309,0.70143491,Good Posture
0.492356837,0.428605944,0.517035604,0.370535105,0.532171249,0.369625956,0.692271113,0.707142115,0.289286375,0.701569617,Good Posture
0.49296093,0.429081053,0.51764673,0.370859236,0.532745659,0.369955927,0.692806602,0.708584428,0.289298117,0.701489627,Good Posture
0.492203414,0.4297885,0.517100096,0.371681094,0.532584012,0.370737106,0.692814231,0.708204687,0.291723818,0.700097919,Good Posture
0.493931055,0.429346144,0.518822789,0.371449858,0.534163713,0.37063849,0.692650616,0.708308816,0.289754063,0.700128615,Good Posture
0.49353376,0.431251109,0.51858896,0.372591138,0.533899903,0.371468335,0.692276776,0.704222322,0.290410966,0.699928403,Good Posture
0.49429661,0.434004158,0.519262373,0.375473827,0.534448206,0.374688238,0.693607509,0.705940962,0.290263206,0.700405836,Good Posture
0.493634999,0.434639513,0.518554151,0.376149505,0.53418082,0.375324667,0.69343996,0.705798209,0.290289044,0.700359464,Good Posture
0.494431645,0.432854712,0.519446015,0.374626249,0.534773648,0.374109566,0.693179011,0.705532789,0.288484633,0.702412963,Good Posture
0.494939238,0.433224142,0.519632101,0.374698073,0.534783304,0.374104798,0.691957176,0.703297436,0.289398849,0.702265024,Good Posture
0.494898796,0.433615416,0.519555211,0.374813467,0.534706712,0.374143749,0.692045808,0.703273535,0.290617079,0.701892495,Good Posture
0.495668828,0.435626358,0.520221174,0.377465695,0.535197854,0.377005965,0.692131341,0.703233063,0.29120639,0.701852798,Good Posture
0.495691448,0.435766965,0.520279646,0.377770215,0.535273015,0.377248198,0.69126451,0.701376379,0.289765179,0.702000201,Good Posture
0.495685518,0.435767084,0.520221233,0.377774805,0.535171866,0.377242833,0.690452814,0.70329994,0.290082872,0.699428737,Good Posture
0.494817108,0.434740067,0.519848228,0.376696557,0.53492403,0.376092702,0.690449655,0.702491939,0.290574938,0.699314952,Good Posture
0.492250025,0.437781781,0.518757939,0.37915495,0.53447926,0.378750533,0.693644881,0.704597652,0.28637737,0.700328946,Good Posture
0.490357101,0.438335687,0.517358661,0.379274487,0.533580899,0.378810942,0.693497539,0.702143788,0.288344324,0.70009762,Good Posture
0.490131795,0.436712176,0.516653299,0.377455145,0.532860756,0.377094686,0.693620026,0.702505767,0.288388103,0.700125158,Good Posture
0.490136147,0.434468925,0.516564965,0.375233471,0.532781005,0.374869674,0.693605602,0.703832209,0.285396397,0.70110935,Good Posture
0.487752289,0.434663892,0.515322208,0.375284702,0.531780541,0.374868691,0.69326961,0.702901125,0.287252009,0.700609088,Good Posture
0.488058954,0.437939644,0.515490115,0.379468977,0.531861067,0.379011899,0.694343269,0.702947676,0.288467288,0.7005198,Good Posture
0.48570618,0.436008453,0.513658345,0.378499866,0.530916154,0.378296316,0.694328785,0.704090953,0.287257135,0.7004776,Good Posture
0.485703409,0.43365261,0.51334095,0.37611267,0.530535817,0.37593165,0.694315076,0.70473969,0.285297543,0.704675913,Good Posture
0.483896017,0.433774799,0.51142472,0.376068234,0.52889657,0.375812322,0.695196092,0.706162751,0.287227482,0.704637885,Good Posture
0.484162271,0.433682621,0.51184535,0.376100093,0.52923882,0.37588945,0.69250387,0.70617491,0.286833942,0.704398453,Good Posture
0.480209053,0.434271991,0.509431958,0.376486272,0.52696991,0.376074433,0.69056201,0.705713511,0.287329614,0.702872396,Good Posture
0.4803617,0.438703597,0.509533405,0.380486488,0.52698648,0.379928529,0.690564215,0.706790626,0.283564985,0.705365837,Good Posture
0.480478108,0.442727894,0.509515643,0.383589715,0.52686727,0.382576317,0.690357864,0.706736326,0.283627748,0.704632699,Good Posture
0.480617911,0.442594022,0.50955081,0.383498251,0.526871085,0.382409364,0.689601541,0.705305398,0.286937088,0.704554737,Good Posture
0.48063913,0.442522615,0.509335339,0.383298695,0.526720583,0.382253855,0.690639913,0.706106842,0.286982954,0.704546154,Good Posture
0.478075922,0.440754205,0.507290781,0.381905496,0.525194585,0.381129414,0.690714478,0.707982957,0.287006199,0.704928517,Good Posture
0.476325423,0.438934416,0.505551279,0.379826277,0.523579776,0.378924012,0.689043581,0.705683053,0.286392838,0.704983771,Good Posture
0.475180686,0.43904081,0.504490376,0.379833639,0.522347867,0.378914684,0.689011455,0.705684662,0.287936896,0.706607938,Good Posture
0.474800766,0.438509136,0.503888726,0.379343182,0.521806538,0.378362983,0.689024389,0.704955757,0.289282739,0.705642104,Good Posture
0.474634647,0.442807972,0.503848314,0.383529067,0.521792948,0.383057743,0.689118922,0.705436766,0.289282501,0.70530051,Good Posture
0.4738442,0.443406641,0.50328958,0.383876115,0.521394849,0.383206934,0.690367997,0.705327153,0.289542705,0.702886343,Good Posture
0.473418772,0.443360597,0.502968431,0.383845717,0.521298289,0.383153588,0.691387773,0.706641197,0.289336234,0.702112436,Good Posture
0.47350201,0.442702502,0.50298965,0.383089364,0.521320641,0.382453054,0.691688538,0.704954863,0.289183348,0.701835573,Good Posture
0.474047035,0.444003791,0.503416836,0.384280324,0.521487832,0.383645743,0.690970778,0.704918563,0.288726598,0.701734483,Good Posture
0.473523945,0.444250464,0.503024578,0.38451308,0.521159232,0.383750856,0.692574143,0.706234574,0.289150029,0.700318098,Good Posture
0.473521799,0.442406058,0.502843022,0.383269668,0.521101058,0.382779062,0.693496346,0.706920326,0.286588788,0.70109576,Good Posture
0.473616898,0.438723683,0.502856672,0.378870487,0.521100163,0.378415227,0.694549322,0.708086431,0.286330909,0.704295933,Good Posture
0.474054337,0.438247651,0.502884448,0.378543854,0.521086633,0.377940953,0.69381839,0.708091617,0.289388984,0.704174101,Good Posture
0.474367768,0.437769681,0.503261209,0.378333479,0.521360099,0.377793431,0.693322361,0.709493816,0.28934589,0.705240071,Good Posture
0.474396855,0.437235534,0.503041804,0.377503455,0.52104038,0.376748502,0.693075895,0.707055986,0.289430439,0.705166876,Good Posture
0.474182785,0.437615603,0.502792716,0.378085732,0.520860791,0.377468735,0.692832947,0.707069159,0.289041728,0.705189943,Good Posture
0.472471237,0.437605321,0.50107348,0.378056854,0.519338727,0.377307326,0.693136334,0.706801772,0.289072901,0.705937386,Good Posture
0.472932726,0.442529708,0.501458049,0.382435322,0.519600213,0.381287605,0.693323433,0.705846369,0.288711905,0.70553118,Good Posture
0.472780138,0.442490101,0.501466393,0.382415116,0.51961726,0.381279081,0.694250166,0.708063662,0.287897676,0.705490112,Good Posture
0.471591651,0.441241413,0.4994573,0.381323844,0.518075883,0.380053967,0.694630504,0.706943333,0.288590014,0.70565486,Good Posture
0.472454399,0.439703673,0.500191033,0.380444407,0.518524766,0.379345745,0.693055511,0.707337499,0.289279521,0.705622137,Good Posture
0.472464085,0.43919003,0.500045419,0.37940672,0.518348455,0.378324777,0.692443252,0.706258476,0.288331628,0.704925418,Good Posture
0.472363859,0.439394504,0.500022292,0.379671514,0.518300593,0.378567904,0.69246161,0.707189739,0.288379967,0.703043818,Good Posture
0.473016918,0.439442217,0.500983119,0.380079746,0.519071996,0.378875762,0.692460895,0.708182633,0.287508696,0.70440197,Good Posture
0.471759081,0.441283017,0.499625444,0.38111183,0.517913401,0.379597485,0.692411184,0.704967916,0.288256884,0.704396486,Good Posture
0.471757561,0.439762801,0.499650866,0.380164623,0.517990112,0.378952235,0.69233346,0.70850122,0.285355002,0.706732571,Good Posture
0.471200883,0.439758837,0.498937219,0.380189031,0.51734674,0.378950179,0.692214549,0.704257369,0.285525858,0.706656039,Good Posture
0.471600622,0.439326376,0.499313533,0.379255146,0.517556667,0.377873033,0.695014715,0.704868555,0.283631295,0.707226574,Good Posture
0.471653998,0.439084411,0.499316543,0.378788829,0.517537236,0.377359211,0.694799483,0.70490104,0.28467226,0.707400978,Good Posture
0.472189486,0.438392907,0.500208974,0.37827608,0.518322647,0.376831502,0.695057511,0.705233872,0.284542114,0.707438469,Good Posture
0.472032011,0.438504547,0.499725759,0.378372997,0.517920315,0.376875252,0.695220292,0.70526123,0.286728859,0.704062462,Good Posture
0.472622961,0.438747138,0.500377476,0.379032135,0.518686175,0.377679229,0.69659692,0.705366254,0.286743313,0.70349735,Good Posture
0.472640812,0.438847214,0.500451803,0.379219949,0.518794835,0.37796542,0.69659394,0.706269145,0.287016481,0.703995287,Good Posture
0.472647846,0.437689304,0.500477433,0.377845109,0.518812716,0.376528293,0.696299732,0.705799758,0.287600845,0.7057634,Good Posture
0.472530603,0.437587231,0.500393033,0.377700061,0.518727899,0.376408756,0.696297348,0.706941783,0.285165638,0.705778003,Good Posture
0.471448481,0.434922159,0.49875626,0.37438488,0.517335653,0.372979492,0.696298838,0.704072058,0.286359966,0.704514205,Good Posture
0.471452773,0.434094131,0.498963058,0.373788476,0.517489791,0.372464567,0.696215272,0.704670727,0.285934746,0.704372466,Good Posture
0.47140798,0.435579628,0.498973459,0.375926524,0.51749742,0.374731898,0.691729724,0.704683363,0.285334826,0.703322172,Good Posture
0.470685244,0.437640131,0.498088181,0.377079427,0.516399741,0.37555936,0.690255284,0.704860926,0.285411775,0.705428541,Good Posture
0.470687717,0.443744719,0.498044103,0.385290086,0.516213894,0.383923709,0.68357116,0.710701227,0.283115059,0.706087172,Good Posture
0.467352152,0.450771809,0.495294392,0.392394394,0.513432384,0.390708238,0.682916522,0.7147066,0.283315688,0.713555574,Good Posture
0.467896551,0.457918376,0.495423168,0.400461137,0.513449192,0.399210304,0.679899335,0.720444143,0.278426111,0.724997342,Good Posture
0.466160208,0.476264775,0.493600368,0.416475564,0.511232376,0.41493687,0.678057134,0.737796843,0.277137697,0.733735144,Good Posture
0.466142118,0.485358328,0.493269622,0.425748765,0.510637641,0.424634367,0.674848258,0.748056412,0.276346952,0.750295341,Good Posture
0.466069132,0.4940525,0.493058354,0.436188847,0.510126472,0.43551144,0.674970746,0.755951524,0.275027931,0.762138605,Good Posture
0.4639,0.499750346,0.49058342,0.441946864,0.507504642,0.4419204,0.668618083,0.764885008,0.274979085,0.765602648,Good Posture
0.46083945,0.505238175,0.487293333,0.445603997,0.504473269,0.445196718,0.669398129,0.772787929,0.2754502,0.770599008,Good Posture
0.460822642,0.506267726,0.486928642,0.447339267,0.504072249,0.446936041,0.669732809,0.769901156,0.275473416,0.772509933,Good Posture
0.46108669,0.509272158,0.486983389,0.45112431,0.504100084,0.450992763,0.667631984,0.771776259,0.274092674,0.774566293,Good Posture
0.462344229,0.51106286,0.487784207,0.452981323,0.504431665,0.453182667,0.667877972,0.774938166,0.274085283,0.775804639,Good Posture
